immo_id,lat,lng,rent,sqm
102741675,52.4816,13.43825,650.0,51.0
102741618,52.50942,13.45379,1250.0,98.0
102740810,52.42465,13.33374,360.0,41.61
102740763,52.4339,13.55242,849.56,62.93
102740762,52.52699,13.59265,366.97,68.21
102740760,52.52713,13.59138,309.46,53.08
102740759,52.4339,13.55242,365.43,36.17
102740757,52.43389,13.55209,441.54,44.51
102740756,52.43389,13.55209,440.35,44.39
102740755,52.43394,13.55254,447.39,45.1
102740754,52.4339,13.55242,439.46,44.3
102740537,52.56736,13.56603,384.0,69.77
102740308,52.51637,13.47204,609.42,59.11
102740212,52.5273,13.57261,214.0,30.0
102739836,52.56065,13.21421,589.0,60.0
102739602,52.44887,13.51275,985.0,109.06
102739577,52.55429,13.34467,399.0,32.0
102739380,52.48605,13.31597,1592.04,132.67
102739019,52.52647,13.38676,1395.0,61.94
102738821,52.59156,13.40873,298.08,35.87
102738782,52.52647,13.38676,805.0,37.92
102738712,52.53859,13.58711,327.35,57.13
102738599,52.56205,13.44428,510.0,46.34
102738340,52.528,13.32577,979.0,96.0
102738090,52.5177,13.56474,498.0,54.0
102738039,52.56128,13.44431,530.0,48.14
102737867,52.56736,13.40618,434.76,46.4
102737657,52.516,13.42001,1189.0,76.04
102737534,52.48605,13.31597,1372.0,137.2
102737334,52.50219,13.44081,599.0,46.0
102737328,52.51002,13.2964,716.72,91.77
102736756,52.55259,13.40097,360.0,38.0
102736713,52.56079,13.44604,500.0,45.44
102735947,52.45842,13.27144,1206.63,96.53
102735946,52.53728,13.20694,948.05,95.57
102735894,52.56317,13.37113,499.4,51.22
102735887,52.56463,13.37431,280.37,30.31
102735292,52.53674,13.3771,1100.0,76.48
102724190,52.51223,13.53352,556.0,54.42
102724122,52.58776,13.40304,711.8,64.3
102722658,52.52794,13.33388,480.0,48.4
102721651,52.51941,13.42814,840.0,60.0
102721642,52.46883,13.38776,680.2,71.6
102721578,52.49994,13.39849,1250.0,110.0
102721451,52.52247,13.38635,1890.0,111.0
102720847,52.5611,13.44572,909.0,90.84
102720646,52.52313,13.38696,1000.0,72.0
102717741,52.52064,13.3163,1750.0,114.0
102717548,52.5187,13.46113,736.0,64.0
102717538,52.47831,13.4367,493.01,69.93
102717523,52.48526,13.42595,549.0,47.0
102717407,52.48263,13.32079,676.95,62.68
102717342,52.49847,13.48102,1387.92,115.66
102717135,52.47558,13.44227,405.09,68.88
102717129,52.56098,13.36032,629.0,58.52
102716708,52.51038,13.28923,2967.0,138.0
102716473,52.5107,13.28849,1692.9,81.0
102716383,52.51796,13.29985,1095.0,101.4
102716280,52.51998,13.4528,390.0,40.0
102715895,52.56083,13.36031,712.0,66.26
102715860,52.42073,13.25027,1250.0,120.0
102715741,52.51724,13.26003,548.0,55.59
102715395,52.51045,13.40607,1477.23,79.85
102714546,52.50752,13.49639,1259.0,104.91
102714528,52.51327,13.46206,744.77,57.29
102714453,52.45415,13.62777,981.0,109.0
102714388,52.48532,13.35264,700.0,50.0
102713696,52.52174,13.16553,277.54,41.0
102713575,52.5402,13.2827,1350.0,101.0
102713557,52.5231,13.16314,532.0,89.0
102713319,52.51044,13.45616,980.0,67.0
102712811,52.54392,13.20329,1100.0,140.7
102712804,52.58412,13.3349,600.0,87.31
102712614,52.51928,13.19591,449.0,59.26
102712574,52.59151,13.37702,748.52,79.63
102712272,52.4912,13.40339,516.0,52.46
102712166,52.51724,13.26003,498.0,55.59
102712164,52.50378,13.37985,1152.12,96.01
102711335,52.52504,13.33458,565.7,56.57
102711179,52.51319,13.61199,490.0,49.0
102710855,52.58401,13.33531,625.0,113.65
102710768,52.41188,13.26073,501.82,45.62
102710569,52.44928,13.40257,530.72,64.33
102710567,52.4487,13.4028,546.81,64.33
102709707,52.5872,13.38742,752.48,78.22
102694547,52.54382,13.24239,469.0,52.65
102693839,52.49054,13.39062,710.64,52.64
102693523,52.60717,13.43408,437.0,46.0
102693237,52.48766,13.43714,528.71,50.85
102693131,52.50345,13.34614,500.0,36.0
102692931,52.49531,13.28417,989.74,65.26
102692008,52.51931,13.42912,583.25,61.01
102691523,52.54392,13.24464,615.0,87.66
102690780,52.53126,13.19746,1040.0,104.0
102690764,52.58296,13.33571,355.0,29.27
102690655,52.43839,13.38821,280.0,36.0
102690390,52.56389,13.40354,866.45,62.2
102690324,52.47364,13.48221,485.0,46.25
102690155,52.50878,13.31971,798.0,64.32
102688936,52.42116,13.28672,772.64,70.24
102688895,52.55176,13.41425,718.7,71.87
102687793,52.5113,13.4582,897.5,60.59
102687770,52.56182,13.20887,680.0,80.8
102687765,52.55433,13.38849,656.0,59.61
102687730,52.51298,13.44878,576.48,48.04
102687700,52.52164,13.20085,360.0,40.04
102687242,52.51552,13.46352,1263.0,101.0
102687015,52.56083,13.36031,712.0,66.26
102686941,52.51854,13.59073,393.16,68.21
102686925,52.48166,13.43003,760.0,39.0
102686821,52.56098,13.36032,629.0,58.52
102686781,52.52509,13.32825,400.0,37.41
102686018,52.51673,13.16838,1288.43,117.13
102685527,52.44706,13.50243,569.0,69.0
102685218,52.51129,13.45856,910.0,60.77
102685167,52.52143,13.20299,510.0,61.88
102684760,52.58959,13.39044,1250.0,117.0
102684295,52.48127,13.43951,665.0,69.96
102684124,52.44315,13.58404,656.0,68.88
102684017,52.4387,13.29813,431.6,57.7
102683870,52.48116,13.32941,665.0,61.66
102683777,52.4387,13.29813,333.55,44.28
102683592,52.44727,13.245,489.72,44.52
102683462,52.5507,13.57143,494.34,70.62
102683246,52.53083,13.14587,576.27,64.03
102683077,52.57332,13.36708,378.69,38.84
102683023,52.47302,13.44047,635.0,54.15
102673604,52.51521,13.19834,426.33,47.37
102672568,52.46672,13.5105,370.0,31.03
102672335,52.55256,13.37726,508.0,40.0
102666823,52.43872,13.58302,750.0,90.99
102666578,52.55846,13.36837,750.0,79.0
102666273,52.4018,13.53976,493.89,73.41
102665986,52.55304,13.41654,920.0,84.0
102665178,52.48984,13.38031,589.0,47.0
102664941,52.56465,13.39798,765.0,63.22
102664118,52.44373,13.33971,576.0,63.65
102664108,52.50196,13.36395,1440.0,96.0
102663068,52.4556,13.3835,1350.0,147.0
102662684,52.5065,13.39992,498.5,48.8
102662462,52.42079,13.48757,385.16,64.69
102662411,52.51965,13.19652,529.0,74.96
102661745,52.61812,13.48676,514.08,75.6
102660919,52.48676,13.32441,698.0,53.95
102660823,52.52361,13.16633,615.0,99.0
102660696,52.61293,13.49191,735.0,88.0
102660665,52.44435,13.58548,580.0,60.81
102659848,52.4765,13.42064,315.0,33.91
102659495,52.53675,13.37806,698.0,56.0
102658634,52.52323,13.16695,390.0,68.0
102658331,52.56374,13.36524,601.24,81.03
102658310,52.40391,13.4127,647.23,74.48
102658309,52.42942,13.3432,1124.89,136.02
102657297,52.52371,13.40351,910.0,77.88
102657127,52.53543,13.42989,440.0,40.0
102656651,52.40339,13.41705,325.13,43.19
102655905,52.5326,13.41646,2050.0,108.0
102655569,52.62678,13.30854,781.33,71.03
102655138,52.51673,13.16838,857.28,71.44
102654454,52.45302,13.44103,442.0,59.0
102654409,52.50314,13.43386,999.0,81.19
102654173,52.49186,13.43018,673.0,67.31
102654168,52.41259,13.66096,286.48,35.81
102653712,52.61311,13.49549,389.83,52.68
102653670,52.49159,13.32647,990.0,81.91
102644650,52.49034,13.37073,667.67,48.35
102644624,52.49034,13.37073,792.37,57.5
102640320,52.52508,13.30917,793.0,63.41
102639933,52.53119,13.34829,795.0,66.8
102638881,52.54238,13.57621,1338.88,136.62
102638880,52.54238,13.57621,773.81,78.96
102638470,52.4883,13.3701,640.0,52.73
102638409,52.54038,13.37157,532.5,35.5
102638319,52.53247,13.20282,540.0,57.19
102637622,52.45028,13.33888,1095.0,82.11
102636903,52.46869,13.31207,620.0,62.0
102635126,52.54887,13.20349,255.0,30.0
102634523,52.42577,13.31947,330.0,37.87
102633791,52.47909,13.42224,960.0,66.22
102633497,52.5107,13.28849,1692.9,81.0
102633228,52.51335,13.29755,587.0,61.73
102633206,52.45202,13.33258,505.96,38.92
102633199,52.45202,13.33258,430.82,33.14
102632613,52.5107,13.28849,1692.9,81.0
102632481,52.5107,13.28849,2200.0,100.0
102632441,52.51038,13.28923,2967.0,138.0
102632168,52.46846,13.33434,365.15,43.73
102632139,52.48371,13.44379,457.0,29.63
102631845,52.48535,13.3818,1800.0,120.0
102631839,52.52665,13.45162,918.0,65.61
102631653,52.48535,13.3818,1099.0,71.0
102631053,52.47702,13.43436,647.68,58.88
102630999,52.49146,13.34457,945.0,56.0
102630315,52.56341,13.40408,995.0,82.92
102630213,52.47343,13.32753,380.0,38.02
102630063,52.5397,13.4386,2492.37,146.61
102629714,52.5397,13.4386,2512.77,147.81
102629078,52.57078,13.37886,643.42,55.95
102628959,52.49671,13.38278,937.0,69.39
102627243,52.47942,13.60117,550.0,60.85
102627082,52.42762,13.46408,461.15,74.2
102626769,52.48188,13.38386,596.0,52.85
102626571,52.50345,13.37974,1590.0,86.0
102625791,52.50335,13.37786,1290.0,57.0
102625050,52.51305,13.45748,1095.0,84.22
102624526,52.56995,13.41051,575.0,57.05
102615098,52.54573,13.4179,598.0,50.32
102606982,52.54566,13.20072,895.0,115.77
102606040,52.50617,13.46701,646.6,58.41
102605101,52.54363,13.25968,400.0,49.0
102601461,52.46235,13.41863,372.82,41.89
102586668,52.57401,13.21375,516.0,57.34
102586240,52.52816,13.1419,746.0,90.94
102585231,52.57374,13.21623,503.0,55.92
102584672,52.55358,13.41009,1160.0,82.65
102581284,52.48542,13.37614,927.36,66.24
102581154,52.44429,13.43438,507.51,56.39
102581152,52.4219,13.53686,658.68,74.85
102581150,52.55272,13.13318,1144.18,120.44
102579257,52.53845,13.29956,651.02,75.7
102566493,52.51323,13.30606,532.0,38.0
102565864,52.51323,13.30606,546.0,38.99
102565208,52.42126,13.39816,600.0,65.0
102564246,52.45938,13.52958,450.0,52.0
102562724,52.58873,13.36788,872.0,79.27
102562122,52.58082,13.4242,1400.0,114.0
102561659,52.56208,13.36034,270.0,15.0
102561617,52.49922,13.44108,391.0,38.9
102561499,52.50996,13.45919,442.0,32.73
102561496,52.49864,13.46138,483.0,45.08
102561360,52.44695,13.23292,702.45,66.9
102558203,52.56208,13.36034,600.0,50.0
102557644,52.47193,13.29372,700.0,57.0
102557108,52.43343,13.30659,1289.51,76.37
102556897,52.43681,13.54428,560.0,50.0
102556517,52.48008,13.33536,341.0,28.71
102556453,52.55014,13.16745,755.82,83.98
102556433,52.44173,13.45682,673.91,94.15
102556412,52.54352,13.43832,1660.0,119.13
102556365,52.47169,13.30326,667.0,66.32
102555969,52.43324,13.30617,1714.62,100.87
102555934,52.49543,13.48517,2030.0,145.0
102555917,52.5529,13.57743,374.02,39.37
102555916,52.55263,13.5797,527.18,70.29
102555835,52.5631,13.37189,575.8,57.58
102555832,52.56318,13.37308,431.63,50.78
102555335,52.51455,13.2764,1362.8,112.93
102555276,52.54754,13.39822,510.0,20.5
102555219,52.60691,13.33444,349.0,43.0
102554928,52.60955,13.33229,419.0,62.0
102554804,52.60694,13.33367,349.0,40.0
102554780,52.60955,13.33229,349.0,42.0
102554730,52.55473,13.36095,649.0,61.0
102554516,52.3857,13.41411,680.0,67.5
102554032,52.5099,13.61505,943.76,83.89
102553877,52.5099,13.61505,625.23,55.33
102553858,52.48994,13.29647,749.0,77.0
102553606,52.5099,13.61505,843.41,74.97
102553425,52.49704,13.32286,1250.0,45.0
102553399,52.48611,13.32837,849.0,70.0
102553052,52.42464,13.32739,2000.0,200.0
102552832,52.60861,13.33707,359.0,42.0
102552409,52.56573,13.32024,999.0,112.0
102552392,52.52248,13.38044,1808.0,124.65
102552208,52.44784,13.39096,315.04,43.65
102551841,52.503,13.38868,399.0,37.0
102551803,52.42113,13.43884,699.0,81.1
102551532,52.43811,13.29967,989.0,104.89
102551335,52.49164,13.29263,900.0,52.38
102551105,52.5071,13.4368,1150.0,61.0
102549814,52.50393,13.38395,873.0,38.0
102537269,52.54754,13.39822,670.0,27.7
102536840,52.40964,13.53734,520.1,77.13
102536258,52.48912,13.29366,1250.0,97.0
102535963,52.49994,13.39849,1500.0,110.0
102535493,52.4951,13.34041,620.0,28.71
102535461,52.46441,13.51307,320.0,40.25
102534695,52.47655,13.27234,1800.0,142.0
102534385,52.50975,13.40163,1502.0,93.87
102534380,52.53446,13.38115,807.75,44.26
102534375,52.46685,13.34077,1100.0,92.38
102534357,52.53426,13.38,2277.17,138.01
102534243,52.53446,13.38115,1154.91,74.71
102534222,52.50952,13.40181,1715.0,107.2
102533193,52.49857,13.31159,1999.0,178.0
102532805,52.5107,13.28849,3990.0,190.0
102532763,52.50925,13.26499,530.0,63.0
102532724,52.5397,13.4386,2489.94,138.33
102532624,52.5397,13.4386,2512.77,147.81
102532425,52.47045,13.42863,569.0,48.0
102532399,52.52824,13.33775,828.84,97.51
102531471,52.53565,13.4054,1355.0,83.35
102531307,52.53234,13.43322,499.0,36.0
102530981,52.53549,13.40524,1037.0,65.79
102530965,52.4743,13.42451,346.5,33.0
102530566,52.53549,13.40524,1224.0,77.67
102530459,52.54754,13.39822,730.0,27.8
102530336,52.51613,13.45646,905.0,66.0
102530321,52.52785,13.40832,1902.95,108.74
102530255,52.52798,13.40716,1440.62,87.31
102530185,52.52798,13.40716,1573.92,87.44
102530140,52.52798,13.40716,1639.13,105.75
102530025,52.52785,13.40832,1945.92,121.62
102529988,52.44042,13.57038,883.0,76.75
102529954,52.52787,13.4082,2966.67,174.51
102529767,52.52785,13.40832,1682.15,98.95
102529699,52.52785,13.40832,1937.17,114.01
102529675,52.52785,13.40832,1901.73,108.67
102529088,52.54754,13.39822,730.0,27.8
102528497,52.54322,13.2442,496.0,69.81
102528485,52.53621,13.40462,998.0,82.0
102528284,52.54754,13.39822,620.0,27.8
102528146,52.54754,13.39822,560.0,27.7
102527618,52.5213,13.35166,2313.0,121.74
102527128,52.43595,13.55778,315.09,40.5
102527076,52.54436,13.6076,397.31,68.93
102526754,52.47828,13.31067,760.0,60.0
102526228,52.53336,13.43999,2600.0,116.0
102526143,52.53336,13.43999,1700.0,76.0
102525777,52.51619,13.30021,721.47,74.92
102525734,52.59172,13.37859,853.11,80.94
102525580,52.44788,13.31378,802.43,76.06
102525524,52.51597,13.2999,981.99,92.0
102525158,52.46799,13.38192,275.0,31.53
102524854,52.50343,13.34331,490.0,62.24
102524560,52.4851,13.44717,750.0,65.0
102524543,52.51176,13.3133,419.0,33.0
102524261,52.48952,13.33064,580.0,58.22
102524164,52.49223,13.51267,419.0,43.0
102523883,52.56263,13.37205,530.3,53.03
102522828,52.43388,13.54423,490.0,54.18
102521740,52.56533,13.21102,980.0,109.09
102509657,52.44763,13.31959,475.0,35.0
102509620,52.52804,13.59382,329.96,53.08
102509619,52.53684,13.59031,328.17,56.29
102509597,52.54415,13.37536,369.0,30.75
102509429,52.44803,13.59535,532.0,56.0
102508825,52.50123,13.38421,1090.6,54.53
102508623,52.50625,13.32102,759.8,58.0
102508381,52.49818,13.34641,1899.0,136.84
102507890,52.52983,13.32709,404.0,34.62
102507367,52.53401,13.36986,1075.3,72.9
102505972,52.57519,13.51149,288.0,37.44
102505691,52.4722,13.45032,629.51,58.64
102505348,52.5123,13.4598,577.36,56.0
102505176,52.54033,13.37174,474.89,33.68
102504985,52.41954,13.5022,312.5,45.29
102504639,52.53041,13.19804,390.99,44.99
102504034,52.49193,13.42321,840.24,70.02
102503563,52.50963,13.2938,2797.6,174.85
102503079,52.53728,13.20694,948.05,95.57
102502917,52.50752,13.49639,1259.0,104.91
102502663,52.49152,13.40979,938.0,72.13
102502417,52.49767,13.42934,711.0,49.0
102501612,52.49663,13.38267,937.0,69.39
102501542,52.4601,13.41833,662.0,60.17
102500523,52.45531,13.32641,782.71,82.39
102500141,52.4339,13.33609,758.61,84.29
102500047,52.52773,13.33328,724.0,84.0
102499480,52.48798,13.296,1487.0,128.15
102499367,52.57445,13.34905,549.0,56.0
102499273,52.41817,13.36059,540.0,62.8
102499162,52.52807,13.59725,328.97,53.06
102499161,52.44962,13.5145,385.81,56.24
102498867,52.46772,13.512,360.0,53.9
102498851,52.50975,13.40163,1400.0,93.0
102498475,52.53128,13.41904,1200.0,101.24
102498238,52.53401,13.36986,1441.2,120.1
102498178,52.49184,13.29088,2725.0,164.9
102498086,52.50836,13.24041,1159.0,82.75
102497839,52.41924,13.50401,770.18,102.69
102497583,52.56523,13.32049,443.23,54.5
102497130,52.57376,13.36669,516.97,61.18
102496873,52.55158,13.36672,940.0,94.0
102496033,52.57147,13.40181,869.0,90.25
102495293,52.54018,13.20752,442.71,62.53
102495047,52.56457,13.20225,390.35,62.96
102485975,52.43858,13.57234,1150.0,97.0
102483955,52.52897,13.39493,1000.0,80.0
102482651,52.52957,13.3508,370.0,30.0
102479484,52.47528,13.45393,599.0,55.5
102479338,52.46725,13.34262,1020.0,102.0
102478985,52.43261,13.27627,924.5,65.96
102478746,52.56825,13.21256,510.0,48.36
102478505,52.48602,13.44369,811.0,85.0
102478293,52.47336,13.43912,499.0,42.0
102478075,52.48526,13.42595,1299.0,113.0
102477917,52.52078,13.59043,370.09,68.79
102476687,52.5344,13.34693,539.0,49.0
102476565,52.52313,13.38728,1400.0,123.51
102476519,52.43698,13.35248,921.5,96.69
102476199,52.5589,13.50178,600.0,61.42
102475990,52.51842,13.298,442.0,31.62
102475964,52.56516,13.20078,402.85,65.21
102475337,52.49079,13.3712,525.0,49.0
102474358,52.46188,13.44154,749.0,55.0
102473852,52.47639,13.43165,230.19,38.16
102473770,52.49834,13.3243,2688.0,168.0
102473482,52.49921,13.36291,571.9,57.19
102472858,52.54681,13.40597,1804.0,164.0
102472500,52.51761,13.30475,699.0,70.0
102472253,52.38514,13.41632,1400.0,137.46
102472216,52.46721,13.43665,733.0,62.0
102472044,52.49221,13.51231,649.0,74.0
102471993,52.52205,13.45251,842.0,63.0
102471773,52.52242,13.44959,1261.0,93.0
102471720,52.41961,13.58099,670.0,59.5
102471627,52.41964,13.58123,775.0,56.41
102471574,52.45183,13.53795,390.98,56.87
102471109,52.41964,13.58123,695.0,72.28
102471093,52.49912,13.43817,399.0,38.0
102470993,52.5066,13.18109,946.6,94.66
102470927,52.41964,13.58123,1495.0,108.46
102470903,52.62704,13.30845,781.33,71.03
102470865,52.467,13.38852,562.32,62.48
102470791,52.49038,13.3534,520.0,40.0
102470497,52.54442,13.37244,605.0,48.45
102469479,52.54854,13.41161,412.38,32.99
102469203,52.55767,13.39449,594.0,51.53
102469199,52.44519,13.38924,380.0,48.97
102469175,52.43154,13.27942,435.0,31.0
102468790,52.54845,13.57698,629.72,89.96
102468786,52.54813,13.57654,517.41,69.92
102468744,52.55501,13.57066,489.79,69.97
102468740,52.55185,13.57173,543.27,69.65
102468738,52.55127,13.57155,530.69,70.29
102468681,52.44371,13.58667,967.12,100.22
102468680,52.49104,13.51211,768.87,73.93
102468679,52.47579,13.42984,339.95,48.14
102468659,52.42058,13.28638,673.0,49.78
102468557,52.58649,13.39211,400.0,50.0
102468045,52.58978,13.28064,1103.06,96.7
102467219,52.47179,13.43235,581.0,41.45
102466404,52.54529,13.43727,1540.0,133.67
102465853,52.51547,13.19618,591.62,68.08
102455977,52.58362,13.33621,355.0,29.27
102453238,52.51469,13.38749,1407.0,67.0
102453174,52.51469,13.38749,2325.0,93.0
102452710,52.44821,13.59696,589.0,62.0
102452706,52.53632,13.58799,342.33,56.96
102452530,52.44805,13.59644,703.0,73.0
102452292,52.44802,13.59668,570.0,60.0
102452123,52.44803,13.59535,703.0,74.0
102451758,52.51469,13.38749,1680.0,84.0
102451383,52.51547,13.46612,870.45,58.03
102451291,52.49104,13.51211,791.59,73.98
102450774,52.53215,13.59434,331.0,45.8
102450643,52.54258,13.42157,740.0,49.01
102449867,52.53537,13.43255,609.0,47.0
102449851,52.52412,13.3292,690.0,61.46
102449471,52.52412,13.3292,690.0,61.46
102448910,52.43017,13.51213,842.19,89.0
102448435,52.52206,13.59023,353.0,51.76
102447881,52.52827,13.19165,599.0,80.78
102447579,52.54729,13.41737,949.79,55.87
102446349,52.48544,13.36401,1160.0,116.0
102446219,52.51663,13.41316,490.0,45.68
102445793,52.62177,13.48119,541.12,71.2
102445115,52.49224,13.32191,433.44,30.96
102444859,52.50984,13.29268,2480.0,180.0
102444388,52.50984,13.29268,2480.0,180.0
102444234,52.44787,13.3156,600.0,50.0
102443947,52.5107,13.45627,2460.0,170.0
102443166,52.43564,13.5533,383.0,44.7
102443148,52.55313,13.42948,680.0,57.21
102443097,52.5107,13.45627,2460.0,170.0
102442833,52.53565,13.4054,834.0,51.27
102442271,52.49103,13.51208,323.51,49.77
102442012,52.49882,13.44205,487.0,37.12
102441900,52.51591,13.29975,689.0,68.05
102441473,52.5471,13.41384,649.0,45.6
102441453,52.44818,13.59424,570.0,60.0
102440963,52.53223,13.38889,455.0,24.0
102440693,52.53327,13.35066,514.13,59.3
102439743,52.51285,13.45112,512.5,41.0
102424676,52.49702,13.29208,1790.0,88.0
102422224,52.54086,13.41265,1141.35,76.09
102422127,52.45226,13.53289,1250.0,104.96
102422104,52.45226,13.53289,729.6,71.0
102421929,52.44163,13.55096,539.79,56.82
102417739,52.55059,13.1663,630.27,70.03
102403948,52.47566,13.29292,590.0,59.0
102403240,52.56578,13.39667,1485.0,110.0
102400325,52.42049,13.28606,1960.0,196.0
102398788,52.5104,13.37849,1195.0,61.61
102396137,52.55342,13.57236,530.4,70.72
102395838,52.57449,13.37196,470.11,53.12
102393624,52.46859,13.32359,481.0,56.6
102385459,52.49522,13.4295,517.0,51.7
102381814,52.52538,13.32911,899.0,69.39
102380792,52.53011,13.33739,1040.0,110.0
102380163,52.51086,13.28991,895.0,74.0
102379585,52.44032,13.55127,532.0,59.76
102379257,52.55246,13.40301,497.0,50.0
102378474,52.42055,13.15851,1119.38,89.5
102377370,52.55069,13.46245,860.0,80.0
102376376,52.53183,13.33397,651.0,52.8
102375889,52.48885,13.37478,570.0,40.49
102375886,52.53964,13.43864,1066.24,62.72
102375781,52.55782,13.39507,511.16,69.77
102375702,52.5397,13.4386,2489.94,138.33
102375553,52.5397,13.4386,2690.82,149.49
102375479,52.5397,13.4386,2512.77,147.81
102375171,52.50722,13.49622,480.0,38.4
102375166,52.49145,13.40975,667.0,51.32
102374899,52.49742,13.31879,480.0,34.76
102374844,52.46178,13.32099,769.0,64.0
102374807,52.4722,13.45032,348.72,31.03
102373943,52.5107,13.28849,2200.0,100.0
102373757,52.51038,13.28923,2967.0,138.0
102373584,52.52695,13.59279,366.97,68.21
102373177,52.51076,13.30277,1260.0,89.0
102372855,52.51984,13.4703,440.0,41.0
102372559,52.53741,13.20736,667.08,72.11
102372229,52.55055,13.40573,517.0,58.0
102371769,52.39756,13.58267,360.0,41.56
102371091,52.53065,13.59425,350.56,66.9
102370755,52.49659,13.4335,617.0,70.84
102370695,52.58722,13.36288,835.0,85.83
102369301,52.50918,13.22117,805.7,85.35
102369223,52.53119,13.39975,680.0,49.0
102368992,52.48012,13.32723,799.0,67.0
102368501,52.43317,13.52743,787.5,75.0
102368443,52.51095,13.47484,963.9,64.26
102368419,52.52539,13.40122,840.0,53.0
102368141,52.52846,13.61276,277.66,37.17
102368054,52.50504,13.31607,1560.0,92.26
102368038,52.50504,13.31607,1560.0,92.26
102368003,52.50504,13.31607,1430.0,91.6
102367961,52.50504,13.31607,1430.0,91.6
102367952,52.49605,13.30985,1900.0,140.0
102367925,52.50504,13.31607,1430.0,91.6
102367651,52.56767,13.37012,432.76,56.57
102367300,52.43342,13.52799,808.5,77.0
102367224,52.44553,13.2438,422.21,40.21
102367177,52.54824,13.57694,395.25,52.7
102367109,52.43342,13.52799,829.5,79.17
102366920,52.49994,13.39849,1500.0,110.0
102366725,52.43381,13.52766,882.0,84.0
102366267,52.56102,13.40829,543.51,61.0
102366166,52.4849,13.43443,1155.0,77.0
102354958,52.54751,13.39802,530.0,20.5
102354844,52.54767,13.39841,540.0,20.5
102354765,52.54767,13.39841,540.0,20.5
102353322,52.55778,13.33356,630.0,55.76
102352397,52.4926,13.47647,713.0,54.83
102352365,52.57232,13.41812,899.0,72.79
102352242,52.44847,13.31442,532.9,72.8
102351961,52.54751,13.39802,520.0,20.5
102350830,52.49864,13.46138,534.0,50.8
102350817,52.46866,13.43549,413.0,37.52
102350709,52.61433,13.42422,850.0,87.19
102350148,52.56697,13.40246,666.0,67.64
102349195,52.53089,13.38358,600.0,48.3
102348974,52.54697,13.40823,720.0,63.0
102348972,52.46471,13.48764,410.0,41.42
102348848,52.51471,13.29043,930.0,59.19
102348526,52.48559,13.52219,995.0,104.45
102348520,52.42077,13.31061,916.29,75.45
102348467,52.53908,13.40937,850.0,61.0
102348081,52.48428,13.36222,749.0,55.0
102347899,52.53621,13.40462,998.0,82.0
102347623,52.4386,13.54944,998.0,103.0
102347508,52.41226,13.25722,609.0,55.3
102347502,52.5326,13.41423,1498.0,119.0
102347339,52.50123,13.38421,1317.36,79.84
102347324,52.52327,13.43873,794.0,60.0
102347223,52.55115,13.41332,981.89,75.53
102347092,52.52177,13.45415,1100.0,108.0
102346963,52.53405,13.18709,488.0,61.08
102346545,52.47895,13.42528,979.0,89.0
102346502,52.46779,13.33072,525.0,43.0
102346125,52.42735,13.38245,487.58,65.01
102346111,52.52504,13.30933,793.0,63.4
102345997,52.5015,13.45687,746.07,52.54
102345933,52.52283,13.44513,1181.18,84.37
102345867,52.46682,13.49405,610.0,57.01
102345538,52.53829,13.20225,872.95,70.0
102345504,52.51257,13.46675,699.0,53.0
102345019,52.54776,13.39792,520.0,20.5
102344976,52.514,13.50082,1150.0,97.0
102344843,52.51978,13.4641,621.0,48.0
102344686,52.56548,13.40186,629.97,57.27
102344647,52.49076,13.39297,495.0,35.92
102344551,52.54718,13.42714,679.0,51.0
102344341,52.54767,13.39841,570.0,20.5
102344210,52.49081,13.32354,1250.0,100.0
102344105,52.4957,13.33754,1930.0,100.0
102343852,52.42046,13.58007,1402.5,125.0
102343505,52.52043,13.31887,630.0,61.0
102343484,52.59008,13.26788,642.34,89.09
102343453,52.53728,13.20694,948.05,95.57
102343399,52.56337,13.39041,845.0,69.83
102343397,52.53089,13.38358,600.0,48.3
102343393,52.50109,13.45144,1099.0,62.0
102343359,52.44788,13.31378,802.43,76.06
102342686,52.52308,13.43508,1249.0,119.0
102342630,52.54868,13.35315,1185.0,141.69
102342105,52.52327,13.54631,679.0,82.0
102341931,52.41929,13.30695,510.0,55.29
102341299,52.4405,13.54814,483.14,56.84
102341130,52.55094,13.36393,675.0,58.56
102340871,52.50335,13.37786,1350.0,57.0
102340870,52.44896,13.11673,740.34,91.4
102340827,52.57112,13.37496,386.09,36.77
102340785,52.5032,13.37779,1590.0,86.0
102340724,52.49963,13.42797,1071.0,85.64
102340554,52.57264,13.36385,412.87,43.46
102340553,52.57264,13.36385,443.56,46.69
102340551,52.57199,13.36331,428.23,44.55
102340289,52.52647,13.19585,529.0,56.0
102339990,52.52,13.25812,1364.0,124.01
102339322,52.51255,13.47161,385.0,32.0
102329605,52.42062,13.28635,1179.0,107.16
102329141,52.42062,13.28635,927.0,80.28
102326940,52.54767,13.39841,540.0,20.5
102326400,52.54767,13.39841,520.0,20.5
102326151,52.54767,13.39841,540.0,20.5
102325972,52.54767,13.39841,540.0,20.5
102325701,52.55636,13.41697,550.0,61.04
102325490,52.56413,13.39322,751.0,111.73
102325313,52.54767,13.39841,570.0,20.5
102324961,52.46252,13.3157,1300.0,115.0
102324915,52.55192,13.36661,1274.4,110.4
102324736,52.50722,13.49622,480.0,38.4
102324618,52.52113,13.35623,685.0,54.71
102324581,52.50381,13.47875,610.0,68.1
102324332,52.57377,13.42163,409.0,45.44
102324079,52.4317,13.46046,584.22,84.36
