id,sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
1084004508684893333,positive,0.9997699856758118,0.00020835046598222107,2.170003608625848e-05
1060083208312904823,positive,0.9997877478599548,0.00018587101658340544,2.6397363399155438e-05
1073759718471148441,positive,0.9997815489768982,0.00019514156156219542,2.335804674657993e-05
1081729704633976342,positive,0.9997895359992981,0.00017504749121144414,3.541795376804657e-05
1099213724043231029,positive,0.9997838139533997,0.0001921953953569755,2.3926279027364217e-05
1109317576112474978,positive,0.9997748732566833,0.00020645423501264304,1.8669212295208126e-05
1114399815163450515,positive,0.999754011631012,0.00016046137898229063,8.554512896807864e-05
1099924752312561861,positive,0.9934074878692627,0.006477823946624994,0.00011468711454654112
1078924192611147958,positive,0.9997881054878235,0.00016783809405751526,4.411378540680744e-05
1107209318944041129,positive,0.999765932559967,0.0002178183785872534,1.6158606740646064e-05
1067994195236525091,positive,0.9997887015342712,0.00016814273840282112,4.310951044317335e-05
1078918768983130308,positive,0.9997884631156921,0.00018262182129547,2.8969465347472578e-05
1096230118501195103,positive,0.9993569254875183,0.0006367731839418411,6.279899480432505e-06
1104287422493632399,positive,0.9997827410697937,0.0001774357951944694,3.97858239011839e-05
1073806482685720690,positive,0.9997425675392151,0.00024378395755775273,1.3633299204229843e-05
1086870846738415381,positive,0.9997816681861877,0.00016239249089267105,5.591960871242918e-05
1115856499621627479,positive,0.9997760653495789,0.00016582630632910877,5.810945003759116e-05
1063649214471889590,positive,0.9995457530021667,0.00044529634760692716,8.98215967026772e-06
1097760295798600720,positive,0.9993353486061096,0.0006552178529091179,9.435091669729445e-06
1107154238885342767,positive,0.9997791647911072,0.00019940745551139116,2.143323035852518e-05
1112949856739405303,positive,0.9997839331626892,0.00018742836255114526,2.8593683964572847e-05
1085366450969614868,positive,0.9992479681968689,0.0007378050358965993,1.4221604033082258e-05
1060058637881984137,positive,0.9997841715812683,0.0001923564705066383,2.348571979382541e-05
1078831453978122897,positive,0.9996180534362793,0.00037156857433728874,1.0415790711704176e-05
1083976282498862447,positive,0.9997814297676086,0.0001604218705324456,5.811696973978542e-05
1102094160355374633,positive,0.9997825026512146,0.0001701381552265957,4.7352106776088476e-05
1095543872612059974,positive,0.9995218515396118,0.00038690483779646456,9.12825926207006e-05
1098430738667369323,positive,0.9996699094772339,0.00031960647902451456,1.051726758305449e-05
1101388162442546401,positive,0.9996378421783447,0.0003532038535922766,8.912010343919974e-06
1107189185759369032,positive,0.9997125267982483,0.0002568844356574118,3.0497067200485617e-05
1115079452235612921,positive,0.9997876286506653,0.00018085417104884982,3.158841354888864e-05
1115912004391522742,positive,0.9985907673835754,0.001390561694279313,1.868934850790538e-05
1094802990055155524,positive,0.9994550347328186,0.0005371877341531217,7.726331205049064e-06
1088362990530811462,positive,0.9996931552886963,0.0002856651844922453,2.1223013391136192e-05
1091183116041903282,positive,0.9997363686561584,0.00025125432875938714,1.2337744010437746e-05
1097771263113075879,positive,0.9997690320014954,0.00020250833767931908,2.8500939151854254e-05
1102024291606829690,positive,0.9997583031654358,0.00016207121370825917,7.959987851791084e-05
1113013214370263286,positive,0.9997902512550354,0.00017561126151122153,3.423804446356371e-05
1068799235715247773,positive,0.9997861981391907,0.00018889106286223978,2.495018816262018e-05
1086877033588814580,positive,0.9997709393501282,0.00021139690943527967,1.7680273231235333e-05
1091884151152150598,positive,0.9997162222862244,0.0002718075120355934,1.1878926670760848e-05
1091246054935916363,positive,0.9994427561759949,0.0005489673931151628,8.279946996481158e-06
1095517325587911572,positive,0.9997746348381042,0.00020634967950172722,1.905662429635413e-05
1109272403617466396,positive,0.9997891783714294,0.0001808560045901686,3.0081528166192584e-05
1078901528075007291,negative,0.01657009869813919,0.9834016561508179,2.8266107619856484e-05
1098436912508345582,positive,0.9997751116752625,0.00020495512580964714,1.986189090530388e-05
1119510443366603944,positive,0.9811293482780457,0.018707510083913803,0.00016320192662533373
1098611238625854210,positive,0.9997407793998718,0.0002430905296932906,1.6106092516565695e-05
1086905820410327012,positive,0.9997566342353821,0.00022821080347057432,1.508819423179375e-05
1097780691559610380,positive,0.9997836947441101,0.0001911259168991819,2.5182602257700637e-05
1087643138198528319,positive,0.9988695979118347,0.0011227577924728394,7.578281838505063e-06
1108600096020459479,positive,0.9990886449813843,0.0008974928059615195,1.3766654774372e-05
1113723836111697919,positive,0.9997896552085876,0.00017118293908424675,3.926089993910864e-05
1062944206699274966,positive,0.999415397644043,0.0005771319847553968,7.482743967557326e-06
1094873695713932708,positive,0.9997441172599792,0.00024180808395612985,1.405758666805923e-05
1108547424795791264,positive,0.9997285008430481,0.00025777323753573,1.3710529856325593e-05
1083976899966360660,positive,0.9997676014900208,0.00021454753004945815,1.785874155757483e-05
1104308193845390799,positive,0.9941142201423645,0.005850332789123058,3.5382938222028315e-05
1109356975668987637,positive,0.9987871050834656,0.00025707067106850445,0.0009559042518958449
1084732311218395540,negative,0.001617640838958323,0.998374342918396,8.01753867563093e-06
1099162319682735296,positive,0.9997856020927429,0.00016263924771919847,5.17452644999139e-05
1093325297227270246,positive,0.9997894167900085,0.0001771294482750818,3.350126644363627e-05
1093360205966324091,positive,0.9997581839561462,0.0001607702433830127,8.09838020359166e-05
1115184779912398895,neutral,0.005366687197238207,0.0003045473131351173,0.9943287968635559
1071582448082521969,positive,0.999782383441925,0.00018861584248952568,2.895451325457543e-05
1098454563244646257,positive,0.9995399713516235,0.0004461343341972679,1.3930985005572438e-05
1107123642968480133,positive,0.9997863173484802,0.0001870361593319103,2.6750447432277724e-05
1084718209125524813,positive,0.9997472167015076,0.00016076434985734522,9.199102350976318e-05
1107148524639963915,positive,0.9987389445304871,0.0012520727468654513,9.049943400896154e-06
1063708165195473879,positive,0.9997043013572693,0.00028562149964272976,1.005841295409482e-05
1086809076578944274,positive,0.9994521737098694,0.0005347832338884473,1.2984659406356514e-05
1098446377634940843,positive,0.9995591044425964,0.0004301703011151403,1.0735750947787892e-05
1104283747933852758,positive,0.9993665814399719,0.0006272260216064751,6.236885383259505e-06
1111444054762349758,positive,0.999661922454834,0.0003160572669003159,2.209068406955339e-05
1113661445715436959,positive,0.9885579347610474,0.010712223127484322,0.0007298743585124612
1118018492863487602,positive,0.9993476271629333,0.0006450568325817585,7.3029191298701335e-06
1070249245192808970,positive,0.9997695088386536,0.0002124013553839177,1.8079579604091123e-05
1096326179211412432,positive,0.9795228242874146,0.017566675320267677,0.0029104382265359163
1097707601059673235,negative,0.0002535579551476985,0.9997298121452332,1.6617426808807068e-05
1109311707012172711,positive,0.9966617822647095,0.0033166673965752125,2.1569187083514407e-05
1115142023910540519,positive,0.9996874332427979,0.0002980834397021681,1.4479615856544115e-05
1117296660700743002,positive,0.9997492432594299,0.00023379188496619463,1.6877751477295533e-05
1074549581679219621,positive,0.9992766976356506,0.000716431881301105,6.88944737703423e-06
1063672115797679292,positive,0.9997895359992981,0.00017892845789901912,3.1575007596984506e-05
1076740681133316718,positive,0.9997883439064026,0.00018331277533434331,2.8314636438153684e-05
1084014472944603042,positive,0.9997846484184265,0.00017132482025772333,4.4066415284760296e-05
1102808659325612932,positive,0.9937248826026917,0.006227369420230389,4.779224400408566e-05
1062261195473421499,positive,0.9997887015342712,0.00016777912969700992,4.3504423956619576e-05
1078928917683007457,positive,0.9997060894966125,0.0002782987430691719,1.5581626939820126e-05
1085434290869441038,positive,0.9997300505638123,0.0002582073793746531,1.168113431049278e-05
1089740891007386508,positive,0.9996451139450073,0.00034133304143324494,1.3525575923267752e-05
1103546327938181577,positive,0.9874064326286316,0.012575698085129261,1.787781911843922e-05
1060037626645190441,positive,0.9953944683074951,0.0018916928675025702,0.0027138537261635065
1089044783650164066,positive,0.9997702240943909,0.00021237031614873558,1.7345220840070397e-05
1078948585329227104,positive,0.9996751546859741,0.00031511072302237153,9.79089872998884e-06
1084652446703277549,positive,0.9997528195381165,0.00023107380548026413,1.6081528883660212e-05
1091254509092760763,positive,0.9997201561927795,0.0001569247542647645,0.0001228312321472913
1102064530509410355,positive,0.9997852444648743,0.00016222867998294532,5.2612220315495506e-05
1109361708804407139,positive,0.9997833371162415,0.00016881490591913462,4.790593447978608e-05
1115108017184933529,positive,0.9996987581253052,0.00029072267352603376,1.0651275260897819e-05
1060748666307478197,negative,0.03926242142915726,0.9607238173484802,1.3689782463188749e-05
1097733278484479509,positive,0.999790370464325,0.00017536291852593422,3.430943615967408e-05
1104268809892840538,positive,0.9997624754905701,0.00022000866010785103,1.7515369108878076e-05
1092603348697592619,positive,0.9997778534889221,0.0001651779020903632,5.7021545217139646e-05
1107102710558227124,positive,0.9997722506523132,0.0002017783554038033,2.595464320620522e-05
1118080157040265150,negative,0.032406486570835114,0.9675719738006592,2.1623362044920214e-05
1062193832899451572,positive,0.9997590184211731,0.00022574435570277274,1.5272607924998738e-05
1079569409488570350,positive,0.9962258338928223,0.003723863046616316,5.029480598750524e-05
1085442968982095814,positive,0.9997883439064026,0.00018315202032681555,2.8447966542444192e-05
1094096114243082444,positive,0.9997522234916687,0.00023360982595477253,1.4184964129526634e-05
1094081039018677471,positive,0.9811351895332336,0.01834128238260746,0.000523508875630796
1100624356899348046,positive,0.7980190515518188,0.002183579606935382,0.19979740679264069
1062182042248230927,positive,0.9997904896736145,0.0001763667241903022,3.3133554097730666e-05
1073755665098388822,positive,0.999788224697113,0.00017935840878635645,3.2369895052397624e-05
1102124089200845631,positive,0.9997871518135071,0.0001763959153322503,3.64389707101509e-05
1073800037656938813,positive,0.999725878238678,0.00026063850964419544,1.3526023394661024e-05
1091182275112828235,positive,0.9997879862785339,0.00017466650751885027,3.7287158193066716e-05
1078863907486859419,positive,0.985526442527771,0.014450755901634693,2.2833079128758982e-05
1078856237974082598,positive,0.9993574023246765,0.0006326133734546602,9.9551380117191e-06
1086188602629747821,positive,0.9981196522712708,0.001862935721874237,1.7371550711686723e-05
1091922165871333555,positive,0.9916236996650696,0.008355374448001385,2.087027496600058e-05
1105025719852322361,positive,0.9997840523719788,0.00019285937014501542,2.31124122365145e-05
1070916921391810225,positive,0.9996801614761353,0.00030858191894367337,1.1294843716314062e-05
1088984624920569886,positive,0.9997137188911438,0.0002716243907343596,1.4657950487162452e-05
1084719756892153258,positive,0.9994999170303345,0.00048019751557148993,1.9921937564504333e-05
1114455123009803064,positive,0.999790608882904,0.00017343352374155074,3.5980341635877267e-05
1098476929225436927,positive,0.981886625289917,0.018002573400735855,0.00011089831969002262
1094814311399164043,positive,0.9997889399528503,0.00016718756523914635,4.389786045067012e-05
1060083730007120849,positive,0.999714195728302,0.00027405479340814054,1.1692853149725124e-05
1090535413356882307,positive,0.9997877478599548,0.00018528063083067536,2.6980431357515045e-05
1097749468289081002,positive,0.9997038245201111,0.0002774723106995225,1.8751838069874793e-05
1069467648340572977,positive,0.9997884631156921,0.00017516518710181117,3.639563874457963e-05
1087534729328540054,positive,0.9997206330299377,0.000268282339675352,1.103581325878622e-05
1093386098809469341,positive,0.9997888207435608,0.00018045004981104285,3.074619598919526e-05
1097674081349443223,positive,0.9959592223167419,0.004019761923700571,2.099275116052013e-05
1106425200495850265,positive,0.9997541308403015,0.0001648908364586532,8.096849342109635e-05
1117987256058892564,positive,0.9997838139533997,0.00019175783381797373,2.438836600049399e-05
1094145631348471661,positive,0.9997695088386536,0.00015768365119583905,7.277119584614411e-05
1073143373180493855,positive,0.9997890591621399,0.0001719095598673448,3.9125421608332545e-05
1081056270127592077,positive,0.970331609249115,0.007176931947469711,0.0224914513528347
1087585557186442882,positive,0.9997848868370056,0.0001866141683422029,2.8500739063019864e-05
1118699644899206044,positive,0.9996490478515625,0.00033656670711934566,1.4421249943552539e-05
